,Surface,Ville,Code postale,Prix par mois,intitule,description,salaire,latitude,longitude
108,20 m²,Bordeaux,33000,526,Technicien / Technicienne de maintenance en informatique  (H/F),"**Venez rencontrer l'employeur lors d'une session de recrutement le jeudi 20 avril à 10h dans leur locaux! Pour cela postulez à cette offre et nous vous recontacterons ou inscrivez-vous directement sur : mesevenementsemploi.pole-emploi.fr **

En tant que spécialiste technique Apple, vous aurez pour mission d'accueillir et renseigner les clients dans notre atelier de réparation et de proposer des solutions de prise en charge adaptées aux problèmes rencontrés.
En lien étroit avec l'équipe commerciale, vous aurez pour objectif principal de proposer la meilleure expérience client possible.

Compétences et qualifications clés:
- Vous avez une très bonne connaissance de la gamme Apple et du fonctionnement des appareils Apple.
- Vous justifiez d'une expérience d'au moins 1 an dans le domaine informatique ou des nouvelles technologies.
- Vous aimez le travail en équipe, vous possédez un excellent relationnel, vous faites preuve d'une grande empathie, de rigueur et de méthodologie et d'une grande capacité d'adaptation pour un apprentissage permanent.

La certification Apple n'est pas requise, mais elle constituera un titre préférentiel dans la phase de sélection.

Nous vous offrons un environnement de travail stimulant avec possibilité d'évolution interne.",18480,44.851895,-0.587877
109,20 m²,Bordeaux,33000,526,Enseignant informatique et techniques quantitatives (H/F),"Contractuel second degré
Campagne ouverte du 4 avril au 3 mai 2023

Quotité de temps de travail : 100% temps plein 
Collège/Institut/Ecole de rattachement : IUT de Bordeaux
Unité de formation : Département Techniques de commercialisation - site Bordeaux Bastide
Section(s) CNU ou discipline : 8010 - Économie-Gestion / Mathématique

Intitulé du profil : Enseignant informatique et techniques quantitatives

Durée du contrat proposé : 12 mois
Date de début du contrat : 01/09/2023
Rémunération proposée : INM 441 soit une rémunération mensuelle brute de 2138 €
Volume horaire d'enseignement sur la durée du contrat : 384 heures

Filières de formation concernées : BUT Techniques de commercialisation

Matières enseignées : 
Les matières qui seront enseignées pour ce poste sont : informatique et techniques quantitatives (statistiques appliquées). 
Ces enseignements seront dispensés auprès des différentes formations proposées par le département en s'adaptant aux spécificités des publics : BUT Techniques de Commercialisation (en formation initiale et en apprentissage) et année spéciale. Le (la) candidat(e) doit pouvoir mettre en œuvre des ponts interdisciplinaires et d'application directe avec le domaine de la gestion en particulier le marketing ou la recherche commerciale.

Objectifs pédagogiques :
Au-delà des heures d'enseignement statutaires, le (la) candidat (e) devra participer au suivi des projets tuteurés, au suivi des stages, à l'accompagnement individuel des étudiants dans leur projet personnel professionnel et bien sûr aux réunions pédagogiques.

Diplôme(s) exigé(s) : Bac +3 / Licence

Compétences requises : L'esprit d'équipe, le dynamisme, la disponibilité seront des facteurs clés de succès pour intégrer l'équipe et participer ainsi au bon fonctionnement et au rayonnement du département Techniques de Commercialisation

Rédacteur du profil : Aurélie LALANNE

Contact pédagogique (Nom - Fonctions - Coordonnées) :
Mme Laurence CHEREL, directrice des études
laurence.cherel@u-bordeaux.fr

Mme Aurélie LALANNE, cheffe du département
aurelie.lalanne@u-bordeaux.fr


Modalités de candidature :
Votre dossier de candidature, constitué des documents suivants :

- Curriculum Vitae
- Lettre de motivation
- Copie du (ou des) diplôme(s) exigé(s)
- Copie d'une pièce d'identité

doit être transmis à l'établissement EXCLUSIVEMENT SOUS FORMAT NUMERIQUE COMPRESSE (.zip), au plus tard le 3 mai 2023 à minuit (heure de Paris), en le déposant dans l'application ouverte à cet effet : https://www.iut.u-bordeaux.fr/agdor et en sélectionnant la campagne  "" 2023 - Recrutement CDD 2nd degré "" sous la structure de rattachement ""IUT de Bordeaux"".",2138,44.851895,-0.587877
110,20 m²,Bordeaux,33000,500,Technicien / Technicienne de maintenance en informatique  (H/F),"**Venez rencontrer l'employeur lors d'une session de recrutement le jeudi 20 avril à 10h dans leur locaux! Pour cela postulez à cette offre et nous vous recontacterons ou inscrivez-vous directement sur : mesevenementsemploi.pole-emploi.fr **

En tant que spécialiste technique Apple, vous aurez pour mission d'accueillir et renseigner les clients dans notre atelier de réparation et de proposer des solutions de prise en charge adaptées aux problèmes rencontrés.
En lien étroit avec l'équipe commerciale, vous aurez pour objectif principal de proposer la meilleure expérience client possible.

Compétences et qualifications clés:
- Vous avez une très bonne connaissance de la gamme Apple et du fonctionnement des appareils Apple.
- Vous justifiez d'une expérience d'au moins 1 an dans le domaine informatique ou des nouvelles technologies.
- Vous aimez le travail en équipe, vous possédez un excellent relationnel, vous faites preuve d'une grande empathie, de rigueur et de méthodologie et d'une grande capacité d'adaptation pour un apprentissage permanent.

La certification Apple n'est pas requise, mais elle constituera un titre préférentiel dans la phase de sélection.

Nous vous offrons un environnement de travail stimulant avec possibilité d'évolution interne.",18480,44.851895,-0.587877
111,20 m²,Bordeaux,33000,500,Enseignant informatique et techniques quantitatives (H/F),"Contractuel second degré
Campagne ouverte du 4 avril au 3 mai 2023

Quotité de temps de travail : 100% temps plein 
Collège/Institut/Ecole de rattachement : IUT de Bordeaux
Unité de formation : Département Techniques de commercialisation - site Bordeaux Bastide
Section(s) CNU ou discipline : 8010 - Économie-Gestion / Mathématique

Intitulé du profil : Enseignant informatique et techniques quantitatives

Durée du contrat proposé : 12 mois
Date de début du contrat : 01/09/2023
Rémunération proposée : INM 441 soit une rémunération mensuelle brute de 2138 €
Volume horaire d'enseignement sur la durée du contrat : 384 heures

Filières de formation concernées : BUT Techniques de commercialisation

Matières enseignées : 
Les matières qui seront enseignées pour ce poste sont : informatique et techniques quantitatives (statistiques appliquées). 
Ces enseignements seront dispensés auprès des différentes formations proposées par le département en s'adaptant aux spécificités des publics : BUT Techniques de Commercialisation (en formation initiale et en apprentissage) et année spéciale. Le (la) candidat(e) doit pouvoir mettre en œuvre des ponts interdisciplinaires et d'application directe avec le domaine de la gestion en particulier le marketing ou la recherche commerciale.

Objectifs pédagogiques :
Au-delà des heures d'enseignement statutaires, le (la) candidat (e) devra participer au suivi des projets tuteurés, au suivi des stages, à l'accompagnement individuel des étudiants dans leur projet personnel professionnel et bien sûr aux réunions pédagogiques.

Diplôme(s) exigé(s) : Bac +3 / Licence

Compétences requises : L'esprit d'équipe, le dynamisme, la disponibilité seront des facteurs clés de succès pour intégrer l'équipe et participer ainsi au bon fonctionnement et au rayonnement du département Techniques de Commercialisation

Rédacteur du profil : Aurélie LALANNE

Contact pédagogique (Nom - Fonctions - Coordonnées) :
Mme Laurence CHEREL, directrice des études
laurence.cherel@u-bordeaux.fr

Mme Aurélie LALANNE, cheffe du département
aurelie.lalanne@u-bordeaux.fr


Modalités de candidature :
Votre dossier de candidature, constitué des documents suivants :

- Curriculum Vitae
- Lettre de motivation
- Copie du (ou des) diplôme(s) exigé(s)
- Copie d'une pièce d'identité

doit être transmis à l'établissement EXCLUSIVEMENT SOUS FORMAT NUMERIQUE COMPRESSE (.zip), au plus tard le 3 mai 2023 à minuit (heure de Paris), en le déposant dans l'application ouverte à cet effet : https://www.iut.u-bordeaux.fr/agdor et en sélectionnant la campagne  "" 2023 - Recrutement CDD 2nd degré "" sous la structure de rattachement ""IUT de Bordeaux"".",2138,44.851895,-0.587877
112,20 m²,Bordeaux,33000,526,Technicien / Technicienne de maintenance en informatique  (H/F),"**Venez rencontrer l'employeur lors d'une session de recrutement le jeudi 20 avril à 10h dans leur locaux! Pour cela postulez à cette offre et nous vous recontacterons ou inscrivez-vous directement sur : mesevenementsemploi.pole-emploi.fr **

En tant que spécialiste technique Apple, vous aurez pour mission d'accueillir et renseigner les clients dans notre atelier de réparation et de proposer des solutions de prise en charge adaptées aux problèmes rencontrés.
En lien étroit avec l'équipe commerciale, vous aurez pour objectif principal de proposer la meilleure expérience client possible.

Compétences et qualifications clés:
- Vous avez une très bonne connaissance de la gamme Apple et du fonctionnement des appareils Apple.
- Vous justifiez d'une expérience d'au moins 1 an dans le domaine informatique ou des nouvelles technologies.
- Vous aimez le travail en équipe, vous possédez un excellent relationnel, vous faites preuve d'une grande empathie, de rigueur et de méthodologie et d'une grande capacité d'adaptation pour un apprentissage permanent.

La certification Apple n'est pas requise, mais elle constituera un titre préférentiel dans la phase de sélection.

Nous vous offrons un environnement de travail stimulant avec possibilité d'évolution interne.",18480,44.851895,-0.587877
113,20 m²,Bordeaux,33000,526,Enseignant informatique et techniques quantitatives (H/F),"Contractuel second degré
Campagne ouverte du 4 avril au 3 mai 2023

Quotité de temps de travail : 100% temps plein 
Collège/Institut/Ecole de rattachement : IUT de Bordeaux
Unité de formation : Département Techniques de commercialisation - site Bordeaux Bastide
Section(s) CNU ou discipline : 8010 - Économie-Gestion / Mathématique

Intitulé du profil : Enseignant informatique et techniques quantitatives

Durée du contrat proposé : 12 mois
Date de début du contrat : 01/09/2023
Rémunération proposée : INM 441 soit une rémunération mensuelle brute de 2138 €
Volume horaire d'enseignement sur la durée du contrat : 384 heures

Filières de formation concernées : BUT Techniques de commercialisation

Matières enseignées : 
Les matières qui seront enseignées pour ce poste sont : informatique et techniques quantitatives (statistiques appliquées). 
Ces enseignements seront dispensés auprès des différentes formations proposées par le département en s'adaptant aux spécificités des publics : BUT Techniques de Commercialisation (en formation initiale et en apprentissage) et année spéciale. Le (la) candidat(e) doit pouvoir mettre en œuvre des ponts interdisciplinaires et d'application directe avec le domaine de la gestion en particulier le marketing ou la recherche commerciale.

Objectifs pédagogiques :
Au-delà des heures d'enseignement statutaires, le (la) candidat (e) devra participer au suivi des projets tuteurés, au suivi des stages, à l'accompagnement individuel des étudiants dans leur projet personnel professionnel et bien sûr aux réunions pédagogiques.

Diplôme(s) exigé(s) : Bac +3 / Licence

Compétences requises : L'esprit d'équipe, le dynamisme, la disponibilité seront des facteurs clés de succès pour intégrer l'équipe et participer ainsi au bon fonctionnement et au rayonnement du département Techniques de Commercialisation

Rédacteur du profil : Aurélie LALANNE

Contact pédagogique (Nom - Fonctions - Coordonnées) :
Mme Laurence CHEREL, directrice des études
laurence.cherel@u-bordeaux.fr

Mme Aurélie LALANNE, cheffe du département
aurelie.lalanne@u-bordeaux.fr


Modalités de candidature :
Votre dossier de candidature, constitué des documents suivants :

- Curriculum Vitae
- Lettre de motivation
- Copie du (ou des) diplôme(s) exigé(s)
- Copie d'une pièce d'identité

doit être transmis à l'établissement EXCLUSIVEMENT SOUS FORMAT NUMERIQUE COMPRESSE (.zip), au plus tard le 3 mai 2023 à minuit (heure de Paris), en le déposant dans l'application ouverte à cet effet : https://www.iut.u-bordeaux.fr/agdor et en sélectionnant la campagne  "" 2023 - Recrutement CDD 2nd degré "" sous la structure de rattachement ""IUT de Bordeaux"".",2138,44.851895,-0.587877
114,20 m²,Bordeaux,33000,500,Technicien / Technicienne de maintenance en informatique  (H/F),"**Venez rencontrer l'employeur lors d'une session de recrutement le jeudi 20 avril à 10h dans leur locaux! Pour cela postulez à cette offre et nous vous recontacterons ou inscrivez-vous directement sur : mesevenementsemploi.pole-emploi.fr **

En tant que spécialiste technique Apple, vous aurez pour mission d'accueillir et renseigner les clients dans notre atelier de réparation et de proposer des solutions de prise en charge adaptées aux problèmes rencontrés.
En lien étroit avec l'équipe commerciale, vous aurez pour objectif principal de proposer la meilleure expérience client possible.

Compétences et qualifications clés:
- Vous avez une très bonne connaissance de la gamme Apple et du fonctionnement des appareils Apple.
- Vous justifiez d'une expérience d'au moins 1 an dans le domaine informatique ou des nouvelles technologies.
- Vous aimez le travail en équipe, vous possédez un excellent relationnel, vous faites preuve d'une grande empathie, de rigueur et de méthodologie et d'une grande capacité d'adaptation pour un apprentissage permanent.

La certification Apple n'est pas requise, mais elle constituera un titre préférentiel dans la phase de sélection.

Nous vous offrons un environnement de travail stimulant avec possibilité d'évolution interne.",18480,44.851895,-0.587877
115,20 m²,Bordeaux,33000,500,Enseignant informatique et techniques quantitatives (H/F),"Contractuel second degré
Campagne ouverte du 4 avril au 3 mai 2023

Quotité de temps de travail : 100% temps plein 
Collège/Institut/Ecole de rattachement : IUT de Bordeaux
Unité de formation : Département Techniques de commercialisation - site Bordeaux Bastide
Section(s) CNU ou discipline : 8010 - Économie-Gestion / Mathématique

Intitulé du profil : Enseignant informatique et techniques quantitatives

Durée du contrat proposé : 12 mois
Date de début du contrat : 01/09/2023
Rémunération proposée : INM 441 soit une rémunération mensuelle brute de 2138 €
Volume horaire d'enseignement sur la durée du contrat : 384 heures

Filières de formation concernées : BUT Techniques de commercialisation

Matières enseignées : 
Les matières qui seront enseignées pour ce poste sont : informatique et techniques quantitatives (statistiques appliquées). 
Ces enseignements seront dispensés auprès des différentes formations proposées par le département en s'adaptant aux spécificités des publics : BUT Techniques de Commercialisation (en formation initiale et en apprentissage) et année spéciale. Le (la) candidat(e) doit pouvoir mettre en œuvre des ponts interdisciplinaires et d'application directe avec le domaine de la gestion en particulier le marketing ou la recherche commerciale.

Objectifs pédagogiques :
Au-delà des heures d'enseignement statutaires, le (la) candidat (e) devra participer au suivi des projets tuteurés, au suivi des stages, à l'accompagnement individuel des étudiants dans leur projet personnel professionnel et bien sûr aux réunions pédagogiques.

Diplôme(s) exigé(s) : Bac +3 / Licence

Compétences requises : L'esprit d'équipe, le dynamisme, la disponibilité seront des facteurs clés de succès pour intégrer l'équipe et participer ainsi au bon fonctionnement et au rayonnement du département Techniques de Commercialisation

Rédacteur du profil : Aurélie LALANNE

Contact pédagogique (Nom - Fonctions - Coordonnées) :
Mme Laurence CHEREL, directrice des études
laurence.cherel@u-bordeaux.fr

Mme Aurélie LALANNE, cheffe du département
aurelie.lalanne@u-bordeaux.fr


Modalités de candidature :
Votre dossier de candidature, constitué des documents suivants :

- Curriculum Vitae
- Lettre de motivation
- Copie du (ou des) diplôme(s) exigé(s)
- Copie d'une pièce d'identité

doit être transmis à l'établissement EXCLUSIVEMENT SOUS FORMAT NUMERIQUE COMPRESSE (.zip), au plus tard le 3 mai 2023 à minuit (heure de Paris), en le déposant dans l'application ouverte à cet effet : https://www.iut.u-bordeaux.fr/agdor et en sélectionnant la campagne  "" 2023 - Recrutement CDD 2nd degré "" sous la structure de rattachement ""IUT de Bordeaux"".",2138,44.851895,-0.587877
116,60 m²,Nantes,44000,937,Technicien / Technicienne de proximité en informatique (H/F),"Rattaché(e) à l'équipe en charge de l'exploitation d'un parc client, vous intervenez sur deux sites pour assurer le maintien opérationnel et l'approvisionnement du parc de matériels d'impression.

Principales missions :

Gestion des consommables :
 - Réception physique et suivi informatique des consommables
 - Stockage et inventaires des consommables
 - Mise à disposition des consommables
 - Gestion du recyclage des consommables

Entretien des matériels :
 - Nettoyage (machine, vitre, scan...)
 - Tests des matériels

Intervention technique :
 - Réalisation d'intervention sans pièces (retrait bourrage papier...)
 - Vérification et mise en conformité de la configuration des équipements
 - Formation et accompagnement des utilisateurs
 - Déploiement du parc d'impression

Supervision opérationnelle et technique
 - Réception et traitement des tickets
 - Supervision technique du parc pour la gestion préventive et pro-active des matériels

Information contractuelles:
 - Contrat à durée indéterminée
 - Durée du travail : 17h30 par semaine
 - Organisation de travail : du lundi au vendredi : 3h30 par jour
 - Lieu d'intervention : Nantes
 - Date de prise de poste : ASAP",880,47.239367,-1.555335
117,60 m²,Nantes,44000,937,Technicien / Technicienne de proximité en informatique (H/F),"Rattaché(e) à l'équipe en charge de l'exploitation d'un parc client, vous intervenez sur deux sites pour assurer le maintien opérationnel et l'approvisionnement du parc de matériels d'impression.

Principales missions :

Gestion des consommables :
 - Réception physique et suivi informatique des consommables
 - Stockage et inventaires des consommables
 - Mise à disposition des consommables
 - Gestion du recyclage des consommables

Entretien des matériels :
 - Nettoyage (machine, vitre, scan...)
 - Tests des matériels

Intervention technique :
 - Réalisation d'intervention sans pièces (retrait bourrage papier...)
 - Vérification et mise en conformité de la configuration des équipements
 - Formation et accompagnement des utilisateurs
 - Déploiement du parc d'impression

Supervision opérationnelle et technique
 - Réception et traitement des tickets
 - Supervision technique du parc pour la gestion préventive et pro-active des matériels

Information contractuelles:
 - Contrat à durée indéterminée
 - Durée du travail : 17h30 par semaine
 - Organisation de travail : du lundi au vendredi : 3h30 par jour
 - Lieu d'intervention : Nantes
 - Date de prise de poste : ASAP",880,47.239367,-1.555335
118,60 m²,Nantes,44000,937,Technicien / Technicienne de proximité en informatique (H/F),"Rattaché(e) à l'équipe en charge de l'exploitation d'un parc client, vous intervenez sur deux sites pour assurer le maintien opérationnel et l'approvisionnement du parc de matériels d'impression.

Principales missions :

Gestion des consommables :
 - Réception physique et suivi informatique des consommables
 - Stockage et inventaires des consommables
 - Mise à disposition des consommables
 - Gestion du recyclage des consommables

Entretien des matériels :
 - Nettoyage (machine, vitre, scan...)
 - Tests des matériels

Intervention technique :
 - Réalisation d'intervention sans pièces (retrait bourrage papier...)
 - Vérification et mise en conformité de la configuration des équipements
 - Formation et accompagnement des utilisateurs
 - Déploiement du parc d'impression

Supervision opérationnelle et technique
 - Réception et traitement des tickets
 - Supervision technique du parc pour la gestion préventive et pro-active des matériels

Information contractuelles:
 - Contrat à durée indéterminée
 - Durée du travail : 17h30 par semaine
 - Organisation de travail : du lundi au vendredi : 3h30 par jour
 - Lieu d'intervention : Nantes
 - Date de prise de poste : ASAP",880,47.239367,-1.555335
119,60 m²,Nantes,44000,937,Technicien / Technicienne de proximité en informatique (H/F),"Rattaché(e) à l'équipe en charge de l'exploitation d'un parc client, vous intervenez sur deux sites pour assurer le maintien opérationnel et l'approvisionnement du parc de matériels d'impression.

Principales missions :

Gestion des consommables :
 - Réception physique et suivi informatique des consommables
 - Stockage et inventaires des consommables
 - Mise à disposition des consommables
 - Gestion du recyclage des consommables

Entretien des matériels :
 - Nettoyage (machine, vitre, scan...)
 - Tests des matériels

Intervention technique :
 - Réalisation d'intervention sans pièces (retrait bourrage papier...)
 - Vérification et mise en conformité de la configuration des équipements
 - Formation et accompagnement des utilisateurs
 - Déploiement du parc d'impression

Supervision opérationnelle et technique
 - Réception et traitement des tickets
 - Supervision technique du parc pour la gestion préventive et pro-active des matériels

Information contractuelles:
 - Contrat à durée indéterminée
 - Durée du travail : 17h30 par semaine
 - Organisation de travail : du lundi au vendredi : 3h30 par jour
 - Lieu d'intervention : Nantes
 - Date de prise de poste : ASAP",880,47.239367,-1.555335
120,60 m²,Nantes,44000,937,Technicien / Technicienne de proximité en informatique (H/F),"Rattaché(e) à l'équipe en charge de l'exploitation d'un parc client, vous intervenez sur deux sites pour assurer le maintien opérationnel et l'approvisionnement du parc de matériels d'impression.

Principales missions :

Gestion des consommables :
 - Réception physique et suivi informatique des consommables
 - Stockage et inventaires des consommables
 - Mise à disposition des consommables
 - Gestion du recyclage des consommables

Entretien des matériels :
 - Nettoyage (machine, vitre, scan...)
 - Tests des matériels

Intervention technique :
 - Réalisation d'intervention sans pièces (retrait bourrage papier...)
 - Vérification et mise en conformité de la configuration des équipements
 - Formation et accompagnement des utilisateurs
 - Déploiement du parc d'impression

Supervision opérationnelle et technique
 - Réception et traitement des tickets
 - Supervision technique du parc pour la gestion préventive et pro-active des matériels

Information contractuelles:
 - Contrat à durée indéterminée
 - Durée du travail : 17h30 par semaine
 - Organisation de travail : du lundi au vendredi : 3h30 par jour
 - Lieu d'intervention : Nantes
 - Date de prise de poste : ASAP",880,47.239367,-1.555335
121,60 m²,Nantes,44000,937,Technicien / Technicienne de proximité en informatique (H/F),"Rattaché(e) à l'équipe en charge de l'exploitation d'un parc client, vous intervenez sur deux sites pour assurer le maintien opérationnel et l'approvisionnement du parc de matériels d'impression.

Principales missions :

Gestion des consommables :
 - Réception physique et suivi informatique des consommables
 - Stockage et inventaires des consommables
 - Mise à disposition des consommables
 - Gestion du recyclage des consommables

Entretien des matériels :
 - Nettoyage (machine, vitre, scan...)
 - Tests des matériels

Intervention technique :
 - Réalisation d'intervention sans pièces (retrait bourrage papier...)
 - Vérification et mise en conformité de la configuration des équipements
 - Formation et accompagnement des utilisateurs
 - Déploiement du parc d'impression

Supervision opérationnelle et technique
 - Réception et traitement des tickets
 - Supervision technique du parc pour la gestion préventive et pro-active des matériels

Information contractuelles:
 - Contrat à durée indéterminée
 - Durée du travail : 17h30 par semaine
 - Organisation de travail : du lundi au vendredi : 3h30 par jour
 - Lieu d'intervention : Nantes
 - Date de prise de poste : ASAP",880,47.239367,-1.555335
122,60 m²,Nantes,44000,937,Technicien / Technicienne de proximité en informatique (H/F),"Rattaché(e) à l'équipe en charge de l'exploitation d'un parc client, vous intervenez sur deux sites pour assurer le maintien opérationnel et l'approvisionnement du parc de matériels d'impression.

Principales missions :

Gestion des consommables :
 - Réception physique et suivi informatique des consommables
 - Stockage et inventaires des consommables
 - Mise à disposition des consommables
 - Gestion du recyclage des consommables

Entretien des matériels :
 - Nettoyage (machine, vitre, scan...)
 - Tests des matériels

Intervention technique :
 - Réalisation d'intervention sans pièces (retrait bourrage papier...)
 - Vérification et mise en conformité de la configuration des équipements
 - Formation et accompagnement des utilisateurs
 - Déploiement du parc d'impression

Supervision opérationnelle et technique
 - Réception et traitement des tickets
 - Supervision technique du parc pour la gestion préventive et pro-active des matériels

Information contractuelles:
 - Contrat à durée indéterminée
 - Durée du travail : 17h30 par semaine
 - Organisation de travail : du lundi au vendredi : 3h30 par jour
 - Lieu d'intervention : Nantes
 - Date de prise de poste : ASAP",880,47.239367,-1.555335
123,60 m²,Nantes,44000,937,Technicien / Technicienne de proximité en informatique (H/F),"Rattaché(e) à l'équipe en charge de l'exploitation d'un parc client, vous intervenez sur deux sites pour assurer le maintien opérationnel et l'approvisionnement du parc de matériels d'impression.

Principales missions :

Gestion des consommables :
 - Réception physique et suivi informatique des consommables
 - Stockage et inventaires des consommables
 - Mise à disposition des consommables
 - Gestion du recyclage des consommables

Entretien des matériels :
 - Nettoyage (machine, vitre, scan...)
 - Tests des matériels

Intervention technique :
 - Réalisation d'intervention sans pièces (retrait bourrage papier...)
 - Vérification et mise en conformité de la configuration des équipements
 - Formation et accompagnement des utilisateurs
 - Déploiement du parc d'impression

Supervision opérationnelle et technique
 - Réception et traitement des tickets
 - Supervision technique du parc pour la gestion préventive et pro-active des matériels

Information contractuelles:
 - Contrat à durée indéterminée
 - Durée du travail : 17h30 par semaine
 - Organisation de travail : du lundi au vendredi : 3h30 par jour
 - Lieu d'intervention : Nantes
 - Date de prise de poste : ASAP",880,47.239367,-1.555335
124,60 m²,Nantes,44000,937,Technicien / Technicienne de proximité en informatique (H/F),"Rattaché(e) à l'équipe en charge de l'exploitation d'un parc client, vous intervenez sur deux sites pour assurer le maintien opérationnel et l'approvisionnement du parc de matériels d'impression.

Principales missions :

Gestion des consommables :
 - Réception physique et suivi informatique des consommables
 - Stockage et inventaires des consommables
 - Mise à disposition des consommables
 - Gestion du recyclage des consommables

Entretien des matériels :
 - Nettoyage (machine, vitre, scan...)
 - Tests des matériels

Intervention technique :
 - Réalisation d'intervention sans pièces (retrait bourrage papier...)
 - Vérification et mise en conformité de la configuration des équipements
 - Formation et accompagnement des utilisateurs
 - Déploiement du parc d'impression

Supervision opérationnelle et technique
 - Réception et traitement des tickets
 - Supervision technique du parc pour la gestion préventive et pro-active des matériels

Information contractuelles:
 - Contrat à durée indéterminée
 - Durée du travail : 17h30 par semaine
 - Organisation de travail : du lundi au vendredi : 3h30 par jour
 - Lieu d'intervention : Nantes
 - Date de prise de poste : ASAP",880,47.239367,-1.555335
125,60 m²,Nantes,44000,937,Technicien / Technicienne de proximité en informatique (H/F),"Rattaché(e) à l'équipe en charge de l'exploitation d'un parc client, vous intervenez sur deux sites pour assurer le maintien opérationnel et l'approvisionnement du parc de matériels d'impression.

Principales missions :

Gestion des consommables :
 - Réception physique et suivi informatique des consommables
 - Stockage et inventaires des consommables
 - Mise à disposition des consommables
 - Gestion du recyclage des consommables

Entretien des matériels :
 - Nettoyage (machine, vitre, scan...)
 - Tests des matériels

Intervention technique :
 - Réalisation d'intervention sans pièces (retrait bourrage papier...)
 - Vérification et mise en conformité de la configuration des équipements
 - Formation et accompagnement des utilisateurs
 - Déploiement du parc d'impression

Supervision opérationnelle et technique
 - Réception et traitement des tickets
 - Supervision technique du parc pour la gestion préventive et pro-active des matériels

Information contractuelles:
 - Contrat à durée indéterminée
 - Durée du travail : 17h30 par semaine
 - Organisation de travail : du lundi au vendredi : 3h30 par jour
 - Lieu d'intervention : Nantes
 - Date de prise de poste : ASAP",880,47.239367,-1.555335
126,60 m²,Nantes,44000,937,Technicien / Technicienne de proximité en informatique (H/F),"Rattaché(e) à l'équipe en charge de l'exploitation d'un parc client, vous intervenez sur deux sites pour assurer le maintien opérationnel et l'approvisionnement du parc de matériels d'impression.

Principales missions :

Gestion des consommables :
 - Réception physique et suivi informatique des consommables
 - Stockage et inventaires des consommables
 - Mise à disposition des consommables
 - Gestion du recyclage des consommables

Entretien des matériels :
 - Nettoyage (machine, vitre, scan...)
 - Tests des matériels

Intervention technique :
 - Réalisation d'intervention sans pièces (retrait bourrage papier...)
 - Vérification et mise en conformité de la configuration des équipements
 - Formation et accompagnement des utilisateurs
 - Déploiement du parc d'impression

Supervision opérationnelle et technique
 - Réception et traitement des tickets
 - Supervision technique du parc pour la gestion préventive et pro-active des matériels

Information contractuelles:
 - Contrat à durée indéterminée
 - Durée du travail : 17h30 par semaine
 - Organisation de travail : du lundi au vendredi : 3h30 par jour
 - Lieu d'intervention : Nantes
 - Date de prise de poste : ASAP",880,47.239367,-1.555335
127,60 m²,Nantes,44000,937,Technicien / Technicienne de proximité en informatique (H/F),"Rattaché(e) à l'équipe en charge de l'exploitation d'un parc client, vous intervenez sur deux sites pour assurer le maintien opérationnel et l'approvisionnement du parc de matériels d'impression.

Principales missions :

Gestion des consommables :
 - Réception physique et suivi informatique des consommables
 - Stockage et inventaires des consommables
 - Mise à disposition des consommables
 - Gestion du recyclage des consommables

Entretien des matériels :
 - Nettoyage (machine, vitre, scan...)
 - Tests des matériels

Intervention technique :
 - Réalisation d'intervention sans pièces (retrait bourrage papier...)
 - Vérification et mise en conformité de la configuration des équipements
 - Formation et accompagnement des utilisateurs
 - Déploiement du parc d'impression

Supervision opérationnelle et technique
 - Réception et traitement des tickets
 - Supervision technique du parc pour la gestion préventive et pro-active des matériels

Information contractuelles:
 - Contrat à durée indéterminée
 - Durée du travail : 17h30 par semaine
 - Organisation de travail : du lundi au vendredi : 3h30 par jour
 - Lieu d'intervention : Nantes
 - Date de prise de poste : ASAP",880,47.239367,-1.555335
128,60 m²,Nantes,44000,937,Technicien / Technicienne de proximité en informatique (H/F),"Rattaché(e) à l'équipe en charge de l'exploitation d'un parc client, vous intervenez sur deux sites pour assurer le maintien opérationnel et l'approvisionnement du parc de matériels d'impression.

Principales missions :

Gestion des consommables :
 - Réception physique et suivi informatique des consommables
 - Stockage et inventaires des consommables
 - Mise à disposition des consommables
 - Gestion du recyclage des consommables

Entretien des matériels :
 - Nettoyage (machine, vitre, scan...)
 - Tests des matériels

Intervention technique :
 - Réalisation d'intervention sans pièces (retrait bourrage papier...)
 - Vérification et mise en conformité de la configuration des équipements
 - Formation et accompagnement des utilisateurs
 - Déploiement du parc d'impression

Supervision opérationnelle et technique
 - Réception et traitement des tickets
 - Supervision technique du parc pour la gestion préventive et pro-active des matériels

Information contractuelles:
 - Contrat à durée indéterminée
 - Durée du travail : 17h30 par semaine
 - Organisation de travail : du lundi au vendredi : 3h30 par jour
 - Lieu d'intervention : Nantes
 - Date de prise de poste : ASAP",880,47.239367,-1.555335
